시군구,전용면적(㎡),계약년월,거래금액(만원),층,건축년도
강원도 강릉시 유천동,74.88,202207,"51,000",6,2018
강원도 강릉시 입암동,47.37,202207,"6,800",4,1993
강원도 강릉시 입암동,47.37,202207,"5,700",6,1993
강원도 강릉시 입암동,74.76,202207,"35,500",2,2014
강원도 강릉시 입암동,84.93,202207,"44,000",9,2014
강원도 강릉시 입암동,84.77,202207,"37,000",6,2007
강원도 강릉시 입암동,84.77,202207,"39,000",12,2007
강원도 강릉시 입암동,84.77,202207,"39,000",12,2007
강원도 강릉시 입암동,157.22,202207,"55,000",7,2007
강원도 강릉시 입암동,59.685,202207,"12,700",10,1993
강원도 강릉시 입암동,59.685,202207,"12,500",13,1993
강원도 강릉시 입암동,59.85,202207,"15,500",5,2000
강원도 강릉시 입암동,59.85,202207,"16,000",9,2000
강원도 강릉시 입암동,39.85,202207,"6,000",1,2001
강원도 강릉시 입암동,39.85,202207,"6,500",3,2001
강원도 강릉시 입암동,39.85,202207,"6,700",4,2001
강원도 강릉시 입암동,84.7,202207,"36,000",8,2006
강원도 강릉시 입암동,84.7,202207,"36,000",7,2006
강원도 강릉시 입암동,39.69,202207,"14,150",3,1990
강원도 강릉시 입암동,59.8,202207,"15,000",7,1996
강원도 강릉시 입암동,49.97,202207,"14,000",3,1996
강원도 강릉시 입암동,49.62,202207,"14,200",1,1998
강원도 강릉시 입암동,59.99,202207,"21,000",14,1998
강원도 강릉시 입암동,49.62,202207,"14,500",13,1998
강원도 강릉시 입암동,59.99,202207,"17,000",2,1998
강원도 강릉시 입암동,59.99,202207,"17,000",2,1998
강원도 강릉시 입암동,59.99,202207,"19,000",3,1998
강원도 강릉시 입암동,59.99,202207,"21,000",6,1998
강원도 강릉시 입암동,59.99,202207,"17,200",1,1998
강원도 강릉시 입암동,49.62,202207,"15,350",12,1998
강원도 강릉시 입암동,49.62,202207,"15,350",12,1998
강원도 강릉시 입암동,59.99,202207,"20,000",6,1998
강원도 강릉시 입암동,49.62,202207,"15,200",14,1998
강원도 강릉시 입암동,49.62,202207,"15,000",4,1998
강원도 강릉시 입암동,59.99,202207,"18,000",11,1998
강원도 강릉시 입암동,49.62,202207,"14,200",12,1998
강원도 강릉시 입암동,49.62,202207,"14,100",10,1998
강원도 강릉시 입암동,59.99,202207,"20,950",7,1998
강원도 강릉시 입암동,79.191,202207,"35,000",13,2019
강원도 강릉시 입암동,79.191,202207,"40,600",14,2019
강원도 강릉시 입암동,79.191,202207,"35,400",2,2019
강원도 강릉시 입암동,59.979,202207,"30,900",11,2019
강원도 강릉시 입암동,59.956,202207,"24,400",12,1998
강원도 강릉시 입암동,59.956,202207,"20,200",1,1998
강원도 강릉시 입암동,84.904,202207,"30,700",5,1998
강원도 강릉시 입암동,84.904,202207,"30,700",5,1998
강원도 강릉시 입암동,39.78,202207,"4,700",2,1988
강원도 강릉시 입암동,34.722,202207,"6,950",3,1998
강원도 강릉시 입암동,39.348,202207,"8,000",14,1998
강원도 강릉시 입암동,39.348,202207,"8,000",14,1998
강원도 강릉시 입암동,34.722,202207,"6,950",3,1998
강원도 강릉시 입암동,39.348,202207,"5,600",3,1998
강원도 강릉시 저동,59.785,202207,"31,000",4,1996
강원도 강릉시 주문진읍 교항리,39.63,202207,"11,000",4,2000
강원도 강릉시 주문진읍 교항리,63.18,202207,"14,800",14,1991
강원도 강릉시 주문진읍 교항리,84.8819,202207,"20,000",2,2015
강원도 강릉시 주문진읍 교항리,59.7842,202207,"16,000",8,2015
강원도 강릉시 주문진읍 교항리,84.8819,202207,"20,000",8,2015
강원도 강릉시 주문진읍 교항리,84.68,202207,"9,500",3,1991
강원도 강릉시 주문진읍 교항리,84.8,202207,"15,700",10,1993
강원도 강릉시 주문진읍 교항리,39.38,202207,"8,150",1,1982
강원도 강릉시 주문진읍 교항리,36.2,202207,"9,600",4,1982
강원도 강릉시 주문진읍 교항리,59.8411,202207,"26,900",17,2020
강원도 강릉시 주문진읍 주문리,81.6525,202207,"17,100",14,1991
강원도 강릉시 주문진읍 주문리,27.902,202207,"11,000",10,2017
강원도 강릉시 주문진읍 주문리,27.956,202207,"13,800",12,2017
강원도 강릉시 주문진읍 주문리,59.33,202207,"9,100",15,2007
강원도 강릉시 지변동,59.961,202207,"11,800",10,1998
강원도 강릉시 초당동,84.77,202207,"26,000",7,1997
강원도 강릉시 초당동,44.7,202207,"10,000",10,1994
강원도 강릉시 초당동,29.82,202207,"9,000",3,1988
강원도 강릉시 초당동,59.875,202207,"20,500",4,1995
강원도 강릉시 초당동,59.875,202207,"17,000",3,1995
강원도 강릉시 초당동,59.875,202207,"17,000",3,1995
강원도 강릉시 포남동,84.82,202207,"17,000",4,1990
강원도 강릉시 포남동,84.82,202207,"17,000",4,1990
강원도 강릉시 포남동,84.44,202207,"17,200",3,1990
강원도 강릉시 포남동,84.44,202207,"17,200",3,1990
강원도 강릉시 포남동,19.99,202207,"5,400",2,1995
강원도 강릉시 포남동,40.44,202207,"10,500",8,1995
강원도 강릉시 포남동,82.5,202207,"21,850",6,1990
강원도 강릉시 포남동,82.5,202207,"21,850",6,1990
강원도 강릉시 포남동,84.67,202207,"15,700",2,1989
강원도 강릉시 포남동,84.67,202207,"15,700",2,1989
강원도 강릉시 포남동,58.87,202207,"19,800",11,1995
강원도 강릉시 포남동,59.135,202207,"18,000",7,1995
강원도 강릉시 포남동,57.5172,202207,"7,200",5,1982
강원도 강릉시 포남동,74.73,202207,"11,500",4,1986
강원도 강릉시 홍제동,84.992,202207,"38,000",8,2007
강원도 강릉시 홍제동,59.8,202207,"14,800",7,1994
강원도 강릉시 홍제동,59.8,202207,"14,500",9,1994
강원도 강릉시 홍제동,59.8,202207,"8,000",1,1994
강원도 강릉시 홍제동,59.68,202207,"9,800",4,1989
강원도 강릉시 홍제동,59.98,202207,"37,300",11,2018
강원도 강릉시 홍제동,84.9,202207,"39,500",8,2005
강원도 강릉시 홍제동,59.78,202207,"34,000",6,2015
강원도 강릉시 회산동,59.928,202207,"27,800",3,2017
강원도 강릉시 회산동,84.8956,202207,"39,000",10,2017
강원도 강릉시 회산동,59.9893,202207,"35,500",13,2018
강원도 강릉시 회산동,59.9893,202207,"35,500",13,2018
강원도 강릉시 회산동,59.9893,202207,"35,700",5,2018
강원도 고성군 간성읍 상리,59.4,202207,"8,600",4,1998
강원도 고성군 간성읍 신안리,39.36,202207,"7,500",12,1998
강원도 고성군 거진읍 거진리,84.55,202207,"8,000",5,1989
강원도 고성군 거진읍 송포리,70.64,202207,"26,900",6,2006
강원도 고성군 거진읍 송포리,70.64,202207,"30,500",15,2006
강원도 고성군 거진읍 송포리,84.73,202207,"38,000",9,2006
강원도 고성군 토성면 봉포리,80.4353,202207,"35,000",10,2020
강원도 동해시 구미동,69.01,202207,"7,200",6,1997
강원도 동해시 단봉동,59.98,202207,"4,200",4,1998
강원도 동해시 동회동,84.69,202207,"9,000",2,1994
강원도 동해시 동회동,59.3575,202207,"8,800",9,1996
강원도 동해시 동회동,45,202207,"6,500",14,1996
강원도 동해시 동회동,59.3575,202207,"8,200",9,1996
강원도 동해시 동회동,77.7562,202207,"15,000",9,1999
강원도 동해시 동회동,59.6,202207,"7,400",1,1995
강원도 동해시 동회동,59.6,202207,"7,200",2,1995
강원도 동해시 묵호진동,40.965,202207,"7,000",4,1996
강원도 동해시 발한동,46.54,202207,"5,400",3,1991
강원도 동해시 발한동,84.99,202207,"14,200",16,1996
강원도 동해시 발한동,37.08,202207,"3,000",4,1988
강원도 동해시 발한동,53.48,202207,"3,500",5,1988
강원도 동해시 발한동,32.28,202207,"3,000",4,1985
강원도 동해시 발한동,68.7256,202207,"23,500",18,2018
강원도 동해시 발한동,75.5994,202207,"24,500",1,2018
강원도 동해시 발한동,68.7256,202207,"26,500",10,2018
강원도 동해시 부곡동,61.56,202207,"6,000",3,1987
강원도 동해시 부곡동,58.83,202207,"5,500",5,1991
강원도 동해시 부곡동,84.99,202207,"13,500",16,2005
강원도 동해시 북평동,47.01,202207,"5,300",2,1989
강원도 동해시 북평동,84.9,202207,"5,800",5,1992
강원도 동해시 쇄운동,49.95,202207,"7,000",13,2012
강원도 동해시 쇄운동,39.08,202207,"6,500",10,2012
강원도 동해시 쇄운동,39.08,202207,"5,300",4,2012
강원도 동해시 어달동,40.965,202207,"7,500",3,1996
강원도 동해시 용정동,46.29,202207,"8,800",3,1996
강원도 동해시 용정동,36.68,202207,"3,700",3,1993
강원도 동해시 이도동,49.275,202207,"5,000",9,1996
강원도 동해시 이도동,59.955,202207,"6,000",7,1996
강원도 동해시 이도동,84.98,202207,"30,000",5,2018
강원도 동해시 이도동,84.9464,202207,"27,400",5,2019
강원도 동해시 이도동,49.62,202207,"6,600",6,1999
강원도 동해시 이도동,49.62,202207,"6,600",14,1999
강원도 동해시 이도동,49.62,202207,"6,400",14,1999
강원도 동해시 이도동,49.62,202207,"6,300",8,1999
강원도 동해시 이도동,49.62,202207,"6,300",9,1999
강원도 동해시 이도동,59.39,202207,"9,300",4,1999
강원도 동해시 이도동,59.39,202207,"8,600",15,1999
강원도 동해시 이도동,59.39,202207,"10,000",15,1999
강원도 동해시 이도동,59.97,202207,"8,000",1,1996
강원도 동해시 이도동,59.97,202207,"9,400",13,1996
강원도 동해시 이도동,59.97,202207,"8,000",3,1996
강원도 동해시 이로동,45.94,202207,"2,750",2,2007
강원도 동해시 천곡동,77.58,202207,"12,000",3,1992
강원도 동해시 천곡동,77.58,202207,"13,700",9,1992
강원도 동해시 천곡동,140.4,202207,"8,700",7,1995
강원도 동해시 천곡동,59.95,202207,"5,000",6,1994
강원도 동해시 천곡동,84.98,202207,"18,500",3,1991
강원도 동해시 천곡동,83.43,202207,"8,350",6,1995
강원도 동해시 천곡동,93.01,202207,"13,000",9,1995
강원도 동해시 천곡동,49.94,202207,"4,800",4,1994
강원도 동해시 천곡동,49.94,202207,"4,600",3,1994
강원도 동해시 천곡동,83.7,202207,"19,850",7,2000
강원도 동해시 천곡동,64.7915,202207,"25,000",10,2020
강원도 동해시 천곡동,44.78,202207,"6,700",2,1983
강원도 동해시 천곡동,44.78,202207,"10,000",1,1983
강원도 동해시 천곡동,42.74,202207,"8,500",1,1985
강원도 동해시 천곡동,39.3,202207,"6,800",4,1989
강원도 동해시 천곡동,47.01,202207,"8,450",3,1989
강원도 동해시 천곡동,39.3,202207,"8,200",5,1989
강원도 동해시 천곡동,46.98,202207,"8,500",3,1989
강원도 동해시 천곡동,49.81,202207,"8,600",15,1991
강원도 동해시 천곡동,84.855,202207,"10,700",12,1991
강원도 동해시 천곡동,84.855,202207,"12,700",11,1991
강원도 동해시 천곡동,49.81,202207,"7,300",5,1992
강원도 동해시 천곡동,49.81,202207,"7,300",5,1992
강원도 동해시 천곡동,70.435,202207,"20,500",13,2016
강원도 동해시 천곡동,84.945,202207,"13,800",3,1992
강원도 동해시 천곡동,84.945,202207,"13,800",12,1992
강원도 동해시 천곡동,84.945,202207,"12,200",13,1992
강원도 동해시 천곡동,84.945,202207,"14,000",1,1992
강원도 동해시 평릉동,84.9788,202207,"30,000",12,2014
강원도 동해시 평릉동,84.9788,202207,"31,500",3,2014
강원도 동해시 평릉동,122.974,202207,"31,000",12,2006
강원도 동해시 효가동,59.9798,202207,"14,500",13,2013
강원도 동해시 효가동,59.64,202207,"6,500",4,1994
강원도 동해시 효가동,55.05,202207,"3,000",5,1992
강원도 삼척시 갈천동,84.6073,202207,"23,660",20,2021
강원도 삼척시 갈천동,59.7471,202207,"21,000",20,2021
강원도 삼척시 교동,59.8769,202207,"19,300",11,2018
강원도 삼척시 교동,74.5123,202207,"25,500",26,2018
강원도 삼척시 교동,59.9697,202207,"17,700",14,2018
강원도 삼척시 교동,59.85,202207,"7,750",1,2003
강원도 삼척시 교동,59.85,202207,"6,000",1,2003
강원도 삼척시 교동,60,202207,"10,200",8,2005
강원도 삼척시 교동,60,202207,"9,000",14,2005
강원도 삼척시 교동,84.929,202207,"17,750",3,2005
강원도 삼척시 교동,60,202207,"9,600",7,2005
강원도 삼척시 교동,60,202207,"8,900",3,2005
강원도 삼척시 교동,84.41,202207,"26,300",3,2014
강원도 삼척시 남양동,66.92,202207,"8,500",7,1991
강원도 삼척시 남양동,75.48,202207,"9,200",4,1995
강원도 삼척시 남양동,139.825,202207,"13,000",6,1993
강원도 삼척시 남양동,49.3,202207,"5,400",5,1988
강원도 삼척시 남양동,84.96,202207,"11,800",3,1990
강원도 삼척시 도계읍 도계리,37.62,202207,800,5,1989
강원도 삼척시 마달동,59.14,202207,"4,500",1,1992
강원도 삼척시 사직동,59.886,202207,"5,500",8,1997
강원도 삼척시 성북동,59.85,202207,"5,000",5,1991
강원도 삼척시 원당동,46.98,202207,"6,500",1,1992
강원도 삼척시 원당동,46.98,202207,"4,300",4,1992
강원도 삼척시 정상동,58.71,202207,"6,000",2,1995
강원도 삼척시 정상동,27.36,202207,"4,000",1,1995
강원도 삼척시 정상동,27.36,202207,"3,000",2,1995
강원도 삼척시 정상동,59.877,202207,"12,300",2,2003
강원도 삼척시 정상동,56.97,202207,"7,000",10,1998
강원도 삼척시 정상동,56.97,202207,"8,000",11,1998
강원도 삼척시 정상동,39.87,202207,"6,000",2,1998
강원도 삼척시 정상동,56.97,202207,"7,000",3,1998
강원도 삼척시 정상동,56.97,202207,"6,300",1,1998
강원도 삼척시 정상동,39.48,202207,"4,900",6,1999
강원도 삼척시 정상동,59.43,202207,"5,800",9,1999
강원도 삼척시 정상동,59.43,202207,"5,700",1,1999
강원도 삼척시 정상동,59.43,202207,"6,200",3,1999
강원도 삼척시 정상동,39.63,202207,"4,300",3,1988
강원도 삼척시 정상동,25.14,202207,"3,170",1,1988
강원도 삼척시 정상동,59.85,202207,"9,300",7,2002
강원도 삼척시 정상동,59.85,202207,"8,500",2,2002
강원도 삼척시 정상동,84.957,202207,"22,500",2,2005
강원도 삼척시 정상동,64.564,202207,"18,400",14,2005
강원도 삼척시 정상동,64.564,202207,"16,000",5,2005
강원도 속초시 교동,84.9976,202207,"32,000",11,2011
강원도 속초시 교동,59.8268,202207,"25,000",16,2011
강원도 속초시 교동,59.5144,202207,"21,000",5,2011
강원도 속초시 교동,39.8354,202207,"10,000",4,2000
강원도 속초시 교동,59.9584,202207,"16,000",13,2000
강원도 속초시 교동,84.6036,202207,"21,000",2,2000
강원도 속초시 교동,84.96,202207,"20,000",17,1997
강원도 속초시 교동,84.96,202207,"21,000",7,1997
강원도 속초시 교동,60,202207,"17,250",13,1997
강원도 속초시 교동,60,202207,"16,000",5,1997
강원도 속초시 교동,59.18,202207,"14,000",7,1991
강원도 속초시 교동,110.262,202207,"19,000",1,1992
강원도 속초시 교동,84.991,202207,"18,500",8,1992
강원도 속초시 교동,128.62,202207,"24,700",4,1992
강원도 속초시 교동,59.31,202207,"8,500",3,1986
강원도 속초시 교동,36.63,202207,"8,500",4,1987
강원도 속초시 교동,49.74,202207,"9,500",3,1987
강원도 속초시 교동,59.97,202207,"12,500",6,1993
강원도 속초시 교동,59.97,202207,"12,500",6,1993
강원도 속초시 교동,59.97,202207,"10,800",5,1993
강원도 속초시 교동,128.86,202207,"13,000",4,1988
강원도 속초시 교동,110.54,202207,"13,000",3,1988
강원도 속초시 교동,84.9295,202207,"24,500",9,2006
강원도 속초시 교동,43.26,202207,"8,200",1,1995
강원도 속초시 교동,43.26,202207,"8,200",1,1995
강원도 속초시 교동,39.906,202207,"7,500",4,1995
강원도 속초시 교동,54.58,202207,"12,500",2,1994
강원도 속초시 교동,73.1,202207,"29,600",4,2005
강원도 속초시 교동,73.1,202207,"27,400",13,2005
강원도 속초시 교동,63.405,202207,"14,000",9,1992
강원도 속초시 교동,84.907,202207,"17,400",8,1992
강원도 속초시 교동,24.88,202207,"11,000",4,2019
강원도 속초시 교동,84.3403,202207,"32,500",1,2018
강원도 속초시 교동,84.3403,202207,"35,000",4,2018
강원도 속초시 교동,59.93,202207,"9,500",2,1994
강원도 속초시 교동,39.3,202207,"15,000",4,1990
강원도 속초시 교동,39.99,202207,"15,000",4,1990
강원도 속초시 교동,39.3,202207,"14,800",5,1990
강원도 속초시 교동,84.97,202207,"26,200",13,1998
강원도 속초시 교동,75.24,202207,"17,500",12,1991
강원도 속초시 교동,75.24,202207,"19,300",5,1991
강원도 속초시 금호동,84.63,202207,"18,900",8,1993
강원도 속초시 금호동,84.63,202207,"20,000",2,1993
강원도 속초시 금호동,120.724,202207,"50,000",15,2006
강원도 속초시 금호동,84.975,202207,"37,250",15,2006
강원도 속초시 동명동,47.09,202207,"18,000",10,2019
강원도 속초시 영랑동,67.7,202207,"10,000",4,1990
강원도 속초시 영랑동,41.1,202207,"8,500",3,1988
강원도 속초시 영랑동,59.985,202207,"13,800",5,1990
강원도 속초시 장사동,80.19,202207,"12,500",3,1990
강원도 속초시 조양동,79.4635,202207,"35,800",5,2017
강원도 속초시 조양동,39.45,202207,"15,900",1,1989
강원도 속초시 조양동,59.905,202207,"19,000",15,1996
강원도 속초시 조양동,59.905,202207,"20,300",12,1996
강원도 속초시 조양동,59.905,202207,"17,000",8,1996
강원도 속초시 조양동,59.905,202207,"17,000",8,1996
강원도 속초시 조양동,59.905,202207,"18,300",2,1996
강원도 속초시 조양동,40,202207,"8,000",1,1995
강원도 속초시 조양동,50,202207,"14,500",4,1995
강원도 속초시 조양동,60,202207,"19,000",8,1995
강원도 속초시 조양동,50,202207,"14,400",7,1995
강원도 속초시 조양동,40,202207,"11,000",7,1995
강원도 속초시 조양동,50,202207,"14,000",5,1995
강원도 속초시 조양동,50,202207,"15,300",1,1995
강원도 속초시 조양동,60,202207,"17,800",10,1995
강원도 속초시 조양동,59.76,202207,"16,000",8,2001
강원도 속초시 조양동,59.76,202207,"17,000",9,2001
강원도 속초시 조양동,49.65,202207,"13,400",9,2001
강원도 속초시 조양동,59.76,202207,"16,100",10,2001
강원도 속초시 조양동,49.65,202207,"12,500",2,2001
강원도 속초시 조양동,59.76,202207,"16,400",7,2001
강원도 속초시 조양동,59.76,202207,"19,000",5,2001
강원도 속초시 조양동,59.9027,202207,"34,000",21,2019
강원도 속초시 조양동,84.91,202207,"31,900",7,2020
강원도 속초시 조양동,84.9974,202207,"54,000",14,2020
강원도 속초시 조양동,59.8966,202207,"37,000",7,2020
강원도 속초시 조양동,59.9588,202207,"23,000",1,2015
강원도 속초시 조양동,59.9588,202207,"23,000",1,2015
강원도 속초시 조양동,21.4649,202207,"15,000",27,2021
강원도 속초시 조양동,59.99,202207,"19,400",8,1998
강원도 속초시 조양동,59.99,202207,"19,000",15,1998
강원도 속초시 조양동,59.99,202207,"16,400",1,1998
강원도 속초시 조양동,49.62,202207,"14,700",2,1998
강원도 속초시 조양동,49.62,202207,"16,500",15,1998
강원도 속초시 조양동,39.74,202207,"11,900",14,1998
강원도 속초시 조양동,79.2927,202207,"28,000",4,2020
강원도 속초시 조양동,59.99,202207,"15,000",15,1990
강원도 속초시 조양동,74.99,202207,"41,000",15,2019
강원도 속초시 조양동,74.99,202207,"45,000",21,2019
강원도 양구군 양구읍 상리,37.755,202207,"7,200",13,1998
강원도 양구군 양구읍 상리,66.5198,202207,"20,000",9,2004
강원도 양구군 양구읍 정림리,77.12,202207,"16,900",4,2010
강원도 양구군 양구읍 정림리,84.9,202207,"17,200",1,2010
강원도 양구군 양구읍 정림리,84.9,202207,"17,500",3,2010
강원도 양구군 양구읍 정림리,77.12,202207,"16,800",2,2010
강원도 양양군 강현면 강선리,75.98,202207,"22,000",1,2019
강원도 양양군 손양면 하왕도리,39.6,202207,"6,400",3,1998
강원도 양양군 손양면 하왕도리,49.14,202207,"9,350",5,1998
강원도 양양군 손양면 하왕도리,49.14,202207,"8,350",1,1998
강원도 양양군 양양읍 거마리,25.45,202207,"3,750",3,1998
강원도 양양군 양양읍 거마리,25.45,202207,"3,800",6,1998
강원도 양양군 양양읍 거마리,25.45,202207,"2,900",1,1998
강원도 양양군 양양읍 내곡리,84.6,202207,"16,300",15,2007
강원도 양양군 양양읍 내곡리,84.6,202207,"16,000",1,2007
강원도 양양군 양양읍 서문리,51.85,202207,"10,000",1,2005
강원도 양양군 양양읍 서문리,51.85,202207,"11,000",1,2005
강원도 양양군 양양읍 서문리,73.8029,202207,"23,000",16,2016
강원도 양양군 양양읍 성내리,45.82,202207,"6,400",1,1995
강원도 양양군 양양읍 성내리,45.82,202207,"6,400",1,1995
강원도 양양군 양양읍 연창리,83.9688,202207,"23,500",3,2018
강원도 양양군 양양읍 연창리,83.5201,202207,"29,000",6,2018
강원도 양양군 양양읍 월리,31.5408,202207,"6,200",7,2002
강원도 양양군 양양읍 월리,31.5408,202207,"5,800",4,2002
강원도 양양군 양양읍 월리,59.449,202207,"9,900",5,2002
강원도 양양군 현남면 광진리,38.88,202207,"8,000",1,1998
강원도 양양군 현남면 광진리,38.88,202207,"9,800",2,1998
강원도 양양군 현남면 남애리,84.672,202207,"11,000",2,2000
강원도 양양군 현북면 기사문리,30.2226,202207,"12,500",12,2003
강원도 영월군 영월읍 방절리,27.72,202207,"2,700",8,1997
강원도 영월군 영월읍 방절리,27.72,202207,"3,600",9,1997
강원도 영월군 영월읍 방절리,27.72,202207,"2,600",8,1997
강원도 영월군 영월읍 영흥리,59.85,202207,"4,300",5,1990
강원도 영월군 영월읍 영흥리,84.99,202207,"20,000",12,2016
강원도 영월군 영월읍 영흥리,59.94,202207,"17,000",18,2016
강원도 영월군 영월읍 영흥리,84.3681,202207,"22,700",4,2021
강원도 영월군 영월읍 영흥리,69.4673,202207,"19,200",5,2021
강원도 영월군 영월읍 하송리,64.8382,202207,"23,000",17,2021
강원도 영월군 영월읍 하송리,84.9381,202207,"19,100",20,2012
강원도 영월군 영월읍 하송리,84.9381,202207,"20,000",16,2012
강원도 영월군 영월읍 하송리,46.98,202207,"5,900",1,1992
강원도 영월군 영월읍 하송리,49.96,202207,"8,400",7,1998
강원도 영월군 영월읍 하송리,49.96,202207,"7,600",14,1998
강원도 영월군 영월읍 하송리,49.96,202207,"7,600",11,1998
강원도 영월군 영월읍 하송리,49.96,202207,"7,800",3,1998
강원도 영월군 영월읍 하송리,49.96,202207,"7,500",7,1998
강원도 영월군 영월읍 하송리,49.96,202207,"8,000",14,1999
강원도 영월군 영월읍 하송리,49.96,202207,"9,500",8,1999
강원도 영월군 영월읍 하송리,49.96,202207,"7,800",11,1999
강원도 영월군 영월읍 하송리,59.8,202207,"13,450",15,1999
강원도 영월군 영월읍 하송리,39.38,202207,"4,600",4,1983
강원도 원주시 개운동,84.98,202207,"27,200",6,2006
강원도 원주시 개운동,84.98,202207,"27,000",13,2006
강원도 원주시 개운동,84.77,202207,"28,000",13,2006
강원도 원주시 개운동,84.974,202207,"14,700",6,1998
강원도 원주시 개운동,84.974,202207,"15,000",6,1998
강원도 원주시 개운동,46.915,202207,"6,700",8,1999
강원도 원주시 개운동,47.07,202207,"8,400",4,1988
강원도 원주시 개운동,47.07,202207,"8,000",3,1988
강원도 원주시 개운동,47.07,202207,"6,700",4,1988
강원도 원주시 개운동,84.7,202207,"27,000",16,2010
강원도 원주시 개운동,84.56,202207,"27,000",2,2010
강원도 원주시 개운동,136.1835,202207,"33,000",15,2006
강원도 원주시 관설동,59.85,202207,"11,200",8,2001
강원도 원주시 관설동,59.85,202207,"11,400",11,2001
강원도 원주시 관설동,59.85,202207,"13,200",8,2002
강원도 원주시 관설동,59.85,202207,"12,400",6,2002
강원도 원주시 관설동,59.85,202207,"13,500",14,2002
강원도 원주시 관설동,59.85,202207,"13,700",13,2002
강원도 원주시 관설동,59.85,202207,"13,800",5,2002
강원도 원주시 관설동,59.85,202207,"12,500",3,2002
강원도 원주시 관설동,59.85,202207,"13,500",13,2002
강원도 원주시 관설동,59.85,202207,"13,000",11,2002
강원도 원주시 관설동,72.721,202207,"18,000",3,2004
강원도 원주시 단계동,49.8,202207,"10,000",15,1994
강원도 원주시 단계동,119.04,202207,"31,500",9,2007
강원도 원주시 단계동,84.93,202207,"24,800",9,2007
강원도 원주시 단계동,43.932,202207,"5,900",2,1990
강원도 원주시 단계동,134.76,202207,"26,000",13,1993
강원도 원주시 단계동,95.27,202207,"22,000",8,1993
강원도 원주시 단계동,116.55,202207,"30,000",18,2006
강원도 원주시 단계동,84.98,202207,"31,300",11,2006
강원도 원주시 단계동,59.9031,202207,"27,000",4,2016
강원도 원주시 단계동,59.76,202207,"8,200",8,1996
강원도 원주시 단계동,59.76,202207,"13,700",12,1996
강원도 원주시 단계동,59.76,202207,"14,000",4,1996
강원도 원주시 단계동,59.9671,202207,"31,300",22,2018
강원도 원주시 단계동,84.9911,202207,"37,000",6,2018
