시군구,전용면적(㎡),계약년월,거래금액(만원),층,건축년도
강원도 동해시 이도동,59.39,202210,"9,600",4,1999
강원도 동해시 이도동,59.39,202210,"9,750",11,1999
강원도 동해시 이도동,84.99,202210,"13,900",3,1996
강원도 동해시 이도동,84.99,202210,"13,900",3,1996
강원도 동해시 천곡동,84.906,202210,"27,400",22,2007
강원도 동해시 천곡동,59.88,202210,"9,100",4,1996
강원도 동해시 천곡동,84.81,202210,"13,178",2,1996
강원도 동해시 천곡동,84.99,202210,"18,100",1,1991
강원도 동해시 천곡동,59.9587,202210,"12,600",2,2003
강원도 동해시 천곡동,49.94,202210,"6,000",5,1994
강원도 동해시 천곡동,83.7,202210,"22,000",16,2000
강원도 동해시 천곡동,59.256,202210,"9,000",14,1996
강원도 동해시 천곡동,77.8602,202210,"31,000",10,2020
강원도 동해시 천곡동,64.7915,202210,"24,300",23,2020
강원도 동해시 천곡동,43.97,202210,"5,000",5,1983
강원도 동해시 천곡동,46.98,202210,"8,400",4,1989
강원도 동해시 천곡동,39.69,202210,"7,750",3,1989
강원도 동해시 천곡동,39.69,202210,"7,100",1,1989
강원도 동해시 천곡동,39.69,202210,"7,100",1,1989
강원도 동해시 천곡동,47.01,202210,"8,000",4,1989
강원도 동해시 천곡동,49.81,202210,"8,000",9,1991
강원도 동해시 천곡동,72.71,202210,"11,500",12,1992
강원도 동해시 천곡동,72.71,202210,"11,500",12,1992
강원도 동해시 천곡동,84.74,202210,"12,000",3,1995
강원도 동해시 평릉동,59.9514,202210,"17,000",5,2010
강원도 동해시 평릉동,84.901,202210,"27,500",13,2006
강원도 삼척시 교동,59.8194,202210,"18,200",10,2018
강원도 삼척시 교동,59.85,202210,"9,750",10,2003
강원도 삼척시 교동,59.85,202210,"9,500",9,2003
강원도 삼척시 교동,60,202210,"9,500",9,2005
강원도 삼척시 교동,60,202210,"9,400",3,2005
강원도 삼척시 교동,59.83,202210,"7,500",1,1996
강원도 삼척시 교동,84.915,202210,"13,700",3,1996
강원도 삼척시 교동,117.31,202210,"17,500",15,1996
강원도 삼척시 교동,59.895,202210,"10,800",14,1998
강원도 삼척시 교동,59.895,202210,"12,000",11,1998
강원도 삼척시 근덕면 교가리,59.79,202210,"7,300",3,1992
강원도 삼척시 근덕면 교가리,40.31,202210,"3,000",6,1995
강원도 삼척시 근덕면 교가리,40.31,202210,"2,400",1,1995
강원도 삼척시 남양동,35.7,202210,"3,400",1,1988
강원도 삼척시 남양동,75.045,202210,"7,900",5,1994
강원도 삼척시 원당동,84.937,202210,"13,900",16,1998
강원도 삼척시 정상동,58.71,202210,"6,800",12,1995
강원도 삼척시 정상동,56.97,202210,"8,200",13,1998
강원도 삼척시 정상동,39.87,202210,"5,550",6,1998
강원도 삼척시 정상동,56.97,202210,"8,400",15,1998
강원도 삼척시 정상동,56.97,202210,"8,600",10,1998
강원도 삼척시 정상동,56.97,202210,"7,700",10,1998
강원도 삼척시 정상동,39.87,202210,"5,600",8,1998
강원도 삼척시 정상동,84.82,202210,"11,400",5,2005
강원도 삼척시 정상동,59.43,202210,"6,500",1,1999
강원도 삼척시 정상동,48.03,202210,"5,200",2,1999
강원도 삼척시 정상동,59.85,202210,"9,300",12,2002
강원도 삼척시 정상동,59.85,202210,"8,900",4,2002
강원도 삼척시 정상동,64.564,202210,"17,450",5,2005
강원도 삼척시 정상동,80.429,202210,"23,300",12,2005
강원도 속초시 교동,35.3544,202210,"15,000",15,2011
강원도 속초시 교동,59.5144,202210,"21,500",2,2011
강원도 속초시 교동,39.8354,202210,"9,900",2,2000
강원도 속초시 교동,39.8354,202210,"10,000",2,2000
강원도 속초시 교동,59.9584,202210,"15,450",8,2000
강원도 속초시 교동,59.9584,202210,"16,500",10,2000
강원도 속초시 교동,59.9584,202210,"16,400",11,2000
강원도 속초시 교동,60,202210,"14,250",1,1997
강원도 속초시 교동,84.96,202210,"20,800",15,1997
강원도 속초시 교동,60,202210,"15,500",1,1997
강원도 속초시 교동,59.18,202210,"13,200",3,1991
강원도 속초시 교동,59.31,202210,"10,000",1,1986
강원도 속초시 교동,36.63,202210,"7,500",2,1987
강원도 속초시 교동,36.63,202210,"9,650",2,1987
강원도 속초시 교동,58.86,202210,"5,500",2,1989
강원도 속초시 교동,59.97,202210,"13,500",9,1993
강원도 속초시 교동,59.97,202210,"10,900",10,1993
강원도 속초시 교동,84.9295,202210,"27,000",2,2006
강원도 속초시 교동,39.906,202210,"6,600",2,1995
강원도 속초시 교동,54.58,202210,"12,600",9,1994
강원도 속초시 교동,73.1,202210,"29,500",13,2005
강원도 속초시 교동,39.3,202210,"14,800",2,1990
강원도 속초시 교동,39.69,202210,"15,000",2,1990
강원도 속초시 교동,84.999,202210,"24,800",12,1998
강원도 속초시 교동,73.32,202210,"15,500",1,1992
강원도 속초시 교동,59.852,202210,"17,500",12,1998
강원도 속초시 교동,28.07,202210,"5,000",4,1997
강원도 속초시 금호동,156.76,202210,"53,300",1,2008
강원도 속초시 금호동,59.4,202210,"16,300",8,1993
강원도 속초시 금호동,59.4,202210,"16,300",8,1993
강원도 속초시 금호동,84.975,202210,"32,500",5,2006
강원도 속초시 금호동,84.975,202210,"32,500",5,2006
강원도 속초시 금호동,84.975,202210,"29,000",1,2006
강원도 속초시 금호동,120.724,202210,"47,000",8,2006
강원도 속초시 동명동,84.9147,202210,"40,300",9,2017
강원도 속초시 동명동,84.9147,202210,"40,000",9,2017
강원도 속초시 영랑동,39.93,202210,"7,100",4,1988
강원도 속초시 영랑동,39.93,202210,"8,200",5,1988
강원도 속초시 영랑동,59.985,202210,"15,000",13,1990
강원도 속초시 영랑동,59.985,202210,"15,000",13,1990
강원도 속초시 조양동,59.8768,202210,"29,000",12,2017
강원도 속초시 조양동,84.8533,202210,"29,000",8,2009
강원도 속초시 조양동,84.8533,202210,"34,500",11,2009
강원도 속초시 조양동,59.905,202210,"19,500",7,1996
강원도 속초시 조양동,166.535,202210,"39,000",6,1996
강원도 속초시 조양동,84.88,202210,"27,500",15,1996
강원도 속초시 조양동,40,202210,"12,500",9,1995
강원도 속초시 조양동,50,202210,"14,400",6,1995
강원도 속초시 조양동,40,202210,"10,500",5,1995
강원도 속초시 조양동,50,202210,"15,200",4,1995
강원도 속초시 조양동,40,202210,"10,500",5,1995
강원도 속초시 조양동,59.76,202210,"18,500",15,2001
강원도 속초시 조양동,59.76,202210,"18,500",15,2001
강원도 속초시 조양동,59.76,202210,"17,500",12,2001
강원도 속초시 조양동,49.65,202210,"14,000",20,2001
강원도 속초시 조양동,84.92,202210,"40,371",5,2022
강원도 속초시 조양동,96.25,202210,"57,000",24,2020
강원도 속초시 조양동,96.25,202210,"41,000",3,2020
강원도 속초시 조양동,84.9314,202210,"50,000",10,2020
강원도 속초시 조양동,59.7891,202210,"25,000",4,2015
강원도 속초시 조양동,49.62,202210,"14,000",2,1998
강원도 속초시 조양동,84.288,202210,"40,000",15,2020
강원도 속초시 조양동,84.288,202210,"40,000",22,2020
강원도 속초시 조양동,46.04,202210,"9,800",4,1990
강원도 속초시 조양동,46.04,202210,"8,800",1,1990
강원도 속초시 조양동,46.04,202210,"8,800",1,1990
강원도 속초시 조양동,84.98,202210,"41,500",10,2019
강원도 속초시 조양동,59.98,202210,"34,500",21,2019
강원도 속초시 조양동,84.99,202210,"46,500",26,2019
강원도 속초시 청호동,59.98,202210,"30,000",10,2018
강원도 양구군 양구읍 상리,37.755,202210,"7,100",3,1998
강원도 양구군 양구읍 상리,84.884,202210,"28,000",13,2013
강원도 양구군 양구읍 상리,84.99,202210,"25,000",5,2013
강원도 양구군 양구읍 상리,84.99,202210,"24,000",14,2013
강원도 양양군 강현면 강선리,75.98,202210,"25,500",3,2019
강원도 양양군 손양면 하왕도리,39.6,202210,"7,800",12,1998
강원도 양양군 양양읍 구교리,84.816,202210,"12,000",3,1991
강원도 양양군 양양읍 구교리,80.5321,202210,"18,500",6,2006
강원도 양양군 양양읍 내곡리,78.0584,202210,"34,000",6,2020
강원도 양양군 양양읍 내곡리,84.9782,202210,"38,200",12,2020
강원도 양양군 양양읍 서문리,73.8029,202210,"24,500",18,2016
강원도 양양군 양양읍 월리,31.5408,202210,"5,700",7,2002
강원도 양양군 양양읍 월리,84.7407,202210,"15,300",11,2002
강원도 양양군 현남면 남애리,84.672,202210,"14,500",1,2000
강원도 양양군 현북면 중광정리,48.3066,202210,"21,000",15,2001
강원도 양양군 현북면 중광정리,38.6106,202210,"10,500",3,2001
강원도 영월군 영월읍 덕포리,73.58,202210,"7,400",3,1994
강원도 영월군 영월읍 방절리,39.9,202210,"4,000",13,1997
강원도 영월군 영월읍 방절리,39.9,202210,"3,700",10,1997
강원도 영월군 영월읍 영흥리,59.42,202210,"7,374",2,2009
강원도 영월군 영월읍 영흥리,59.5,202210,"6,902",4,2009
강원도 영월군 영월읍 영흥리,59.5,202210,"6,578",3,2009
강원도 영월군 영월읍 영흥리,62.82,202210,"7,000",2,1990
강원도 영월군 영월읍 하송리,84.9381,202210,"22,500",16,2012
강원도 영월군 영월읍 하송리,84.91,202210,"23,300",3,2013
강원도 영월군 영월읍 하송리,33.03,202210,"7,900",14,2013
강원도 영월군 영월읍 하송리,46.98,202210,"5,700",4,1992
강원도 영월군 영월읍 하송리,39.99,202210,"5,350",1,1992
강원도 영월군 영월읍 하송리,39.99,202210,"4,600",5,1992
강원도 영월군 영월읍 하송리,47.31,202210,"5,950",3,1992
강원도 영월군 영월읍 하송리,49.96,202210,"7,900",9,1998
강원도 영월군 영월읍 하송리,49.96,202210,"7,900",2,1998
강원도 영월군 영월읍 하송리,49.96,202210,"7,700",1,1998
강원도 영월군 영월읍 하송리,59.8,202210,"10,900",4,1999
강원도 영월군 영월읍 하송리,49.96,202210,"7,900",11,1999
강원도 영월군 주천면 주천리,84.91,202210,"16,700",3,2012
강원도 원주시 개운동,59.808,202210,"20,900",1,2006
강원도 원주시 개운동,84.98,202210,"25,000",13,2006
강원도 원주시 개운동,84.98,202210,"25,000",13,2006
강원도 원주시 개운동,84.974,202210,"17,300",10,1998
강원도 원주시 개운동,84.974,202210,"14,000",9,1998
강원도 원주시 개운동,75.947,202210,"11,300",15,1992
강원도 원주시 개운동,136.1835,202210,"33,000",18,2006
강원도 원주시 관설동,59.85,202210,"12,000",10,2001
강원도 원주시 관설동,59.85,202210,"12,200",15,2001
강원도 원주시 관설동,59.85,202210,"12,000",10,2001
강원도 원주시 관설동,59.85,202210,"10,600",6,2001
강원도 원주시 관설동,59.85,202210,"13,800",12,2002
강원도 원주시 관설동,59.85,202210,"12,500",7,2002
강원도 원주시 관설동,59.85,202210,"14,500",7,2002
강원도 원주시 관설동,59.85,202210,"10,700",1,2002
강원도 원주시 관설동,59.85,202210,"12,700",1,2002
강원도 원주시 관설동,59.85,202210,"13,150",3,2002
강원도 원주시 관설동,59.85,202210,"14,000",8,2002
강원도 원주시 단계동,84.93,202210,"24,750",4,2007
강원도 원주시 단계동,84.93,202210,"22,900",3,2007
강원도 원주시 단계동,65.2,202210,"20,000",3,1984
강원도 원주시 단계동,65.99,202210,"17,000",4,1984
강원도 원주시 단계동,43.932,202210,"5,450",5,1990
강원도 원주시 단계동,134.76,202210,"26,000",9,1993
강원도 원주시 단계동,124.05,202210,"22,200",6,1993
강원도 원주시 단계동,95.27,202210,"20,500",5,1993
강원도 원주시 단계동,116.55,202210,"41,700",16,2006
강원도 원주시 단계동,84.98,202210,"31,800",11,2006
강원도 원주시 단계동,59.9847,202210,"25,000",17,2016
강원도 원주시 단계동,59.9031,202210,"26,000",5,2016
강원도 원주시 단계동,59.9847,202210,"27,000",8,2016
강원도 원주시 단계동,84.75,202210,"16,800",10,1995
강원도 원주시 단계동,59.76,202210,"13,000",12,1996
강원도 원주시 단계동,59.76,202210,"12,500",6,1996
강원도 원주시 단계동,84.9911,202210,"39,500",6,2018
강원도 원주시 단계동,84.9911,202210,"35,000",3,2018
강원도 원주시 단계동,60.8496,202210,"29,450",14,2017
강원도 원주시 단계동,59.67,202210,"10,500",1,1995
강원도 원주시 단계동,84.59,202210,"22,700",11,1994
강원도 원주시 단구동,84.99,202210,"17,500",2,1998
강원도 원주시 단구동,77.82,202210,"16,500",4,1998
강원도 원주시 단구동,84.6989,202210,"35,700",5,2017
강원도 원주시 단구동,59.903,202210,"17,500",12,1997
강원도 원주시 단구동,59.903,202210,"17,300",4,1997
강원도 원주시 단구동,59.903,202210,"15,900",1,1997
강원도 원주시 단구동,84.67,202210,"23,600",23,2006
강원도 원주시 단구동,52.47,202210,"9,600",5,1991
강원도 원주시 단구동,59.55,202210,"15,900",12,1998
강원도 원주시 단구동,38.685,202210,"8,000",2,1998
강원도 원주시 단구동,59.55,202210,"13,800",9,1998
강원도 원주시 단구동,59.55,202210,"14,200",15,1998
강원도 원주시 단구동,38.685,202210,"9,000",7,1998
강원도 원주시 단구동,84.9317,202210,"31,000",9,2020
강원도 원주시 단구동,84.9317,202210,"32,500",19,2020
강원도 원주시 단구동,84.9024,202210,"32,000",11,2020
강원도 원주시 단구동,84.9317,202210,"34,000",15,2020
강원도 원주시 단구동,84.9024,202210,"32,500",4,2020
강원도 원주시 단구동,84.9156,202210,"23,300",14,2008
강원도 원주시 단구동,84.9748,202210,"26,000",15,2008
강원도 원주시 단구동,58.65,202210,"11,800",14,2000
강원도 원주시 단구동,58.65,202210,"11,000",5,2000
강원도 원주시 단구동,58.65,202210,"12,600",15,2000
강원도 원주시 단구동,58.65,202210,"12,000",3,2000
강원도 원주시 단구동,58.65,202210,"10,500",6,2000
강원도 원주시 단구동,58.65,202210,"11,800",3,2000
강원도 원주시 단구동,58.65,202210,"11,300",8,2000
강원도 원주시 단구동,58.65,202210,"12,500",11,2001
강원도 원주시 단구동,58.65,202210,"12,500",9,2001
강원도 원주시 단구동,59.85,202210,"13,500",9,2002
강원도 원주시 단구동,59.85,202210,"12,000",6,2002
강원도 원주시 단구동,84.6,202210,"13,800",9,1991
강원도 원주시 단구동,59.84,202210,"16,300",7,1997
강원도 원주시 단구동,84.886,202210,"23,900",11,2001
강원도 원주시 단구동,126.57,202210,"35,500",10,2006
강원도 원주시 명륜동,84.79,202210,"23,000",10,1997
강원도 원주시 명륜동,39.63,202210,"10,000",1,1988
강원도 원주시 명륜동,39.63,202210,"11,300",1,1988
강원도 원주시 명륜동,84.915,202210,"13,000",11,1991
강원도 원주시 명륜동,123.645,202210,"18,800",9,1991
강원도 원주시 명륜동,84.915,202210,"14,300",9,1991
강원도 원주시 명륜동,118.747,202210,"32,000",6,2002
강원도 원주시 명륜동,59.24,202210,"11,200",15,1992
강원도 원주시 명륜동,75.06,202210,"17,300",5,2000
강원도 원주시 명륜동,59.99,202210,"17,400",18,2000
강원도 원주시 명륜동,59.99,202210,"16,250",15,2000
강원도 원주시 명륜동,84.93,202210,"19,500",12,2000
강원도 원주시 명륜동,84.93,202210,"19,500",1,2000
강원도 원주시 명륜동,84.93,202210,"18,800",17,2000
강원도 원주시 명륜동,84.93,202210,"21,000",16,2000
강원도 원주시 명륜동,56.42,202210,"10,000",4,1985
강원도 원주시 명륜동,56.42,202210,"10,000",4,1985
강원도 원주시 명륜동,56.42,202210,"14,000",3,1985
강원도 원주시 명륜동,84.942,202210,"30,300",9,2006
강원도 원주시 명륜동,84.942,202210,"26,000",3,2006
강원도 원주시 명륜동,41.3,202210,"8,200",2,1992
강원도 원주시 명륜동,49.94,202210,"8,500",11,1992
강원도 원주시 명륜동,41.3,202210,"7,600",8,1992
강원도 원주시 명륜동,84.945,202210,"16,050",13,1990
강원도 원주시 무실동,84.94,202210,"28,500",13,2006
강원도 원주시 무실동,84.94,202210,"27,500",12,2006
강원도 원주시 무실동,84.94,202210,"27,500",13,2006
강원도 원주시 무실동,153.7215,202210,"65,500",12,2009
강원도 원주시 무실동,75.3028,202210,"33,300",1,2014
강원도 원주시 무실동,84.9919,202210,"39,500",1,2014
강원도 원주시 무실동,84.9109,202210,"41,500",11,2014
강원도 원주시 무실동,59.92,202210,"22,000",19,2003
강원도 원주시 무실동,59.92,202210,"21,300",13,2003
강원도 원주시 무실동,59.92,202210,"21,000",19,2003
강원도 원주시 무실동,59.92,202210,"20,500",7,2003
강원도 원주시 무실동,117.38,202210,"38,000",5,2004
강원도 원주시 무실동,84.9,202210,"27,500",3,2010
강원도 원주시 무실동,84.9,202210,"31,600",15,2010
강원도 원주시 무실동,118.4039,202210,"54,500",3,2014
강원도 원주시 무실동,84.9616,202210,"35,500",7,2014
강원도 원주시 문막읍 건등리,101.697,202210,"21,500",2,2008
강원도 원주시 문막읍 건등리,84.856,202210,"16,800",5,2008
강원도 원주시 문막읍 건등리,59.812,202210,"6,800",7,1994
강원도 원주시 문막읍 건등리,59.812,202210,"5,500",1,1994
강원도 원주시 문막읍 건등리,59.812,202210,"7,300",8,1994
강원도 원주시 문막읍 건등리,59.5,202210,"8,800",6,1997
강원도 원주시 문막읍 건등리,84.797,202210,"24,000",11,2018
강원도 원주시 문막읍 건등리,59.946,202210,"9,550",17,1997
강원도 원주시 문막읍 건등리,59.946,202210,"8,500",1,1997
강원도 원주시 문막읍 건등리,59.946,202210,"9,500",7,1997
강원도 원주시 문막읍 동화리,59.7,202210,"5,800",10,1993
강원도 원주시 문막읍 동화리,84.974,202210,"9,650",4,2008
강원도 원주시 문막읍 동화리,52.06,202210,"6,000",2,1997
강원도 원주시 문막읍 동화리,38.14,202210,"3,860",2,1992
강원도 원주시 문막읍 동화리,84.931,202210,"18,200",14,2008
강원도 원주시 문막읍 포진리,54.99,202210,"3,800",2,1995
강원도 원주시 문막읍 포진리,57.78,202210,"4,600",1,1993
강원도 원주시 문막읍 포진리,59.4,202210,"4,300",10,1993
강원도 원주시 문막읍 포진리,57.78,202210,"4,500",7,1993
강원도 원주시 문막읍 포진리,59.4,202210,"4,700",5,1993
강원도 원주시 반곡동,84.9294,202210,"34,000",13,2017
강원도 원주시 반곡동,84.9294,202210,"35,000",13,2017
강원도 원주시 반곡동,84.9294,202210,"34,500",16,2017
강원도 원주시 반곡동,101.9833,202210,"43,000",11,2017
강원도 원주시 반곡동,84.9294,202210,"35,000",1,2017
강원도 원주시 반곡동,84.967,202210,"24,800",15,2008
강원도 원주시 반곡동,84.967,202210,"25,800",11,2007
강원도 원주시 반곡동,84.967,202210,"24,900",12,2007
강원도 원주시 반곡동,84.98,202210,"37,000",8,2019
강원도 원주시 반곡동,84.98,202210,"29,500",3,2019
강원도 원주시 반곡동,84.98,202210,"28,800",2,2019
강원도 원주시 반곡동,84.98,202210,"30,000",1,2019
강원도 원주시 반곡동,84.9937,202210,"40,000",10,2016
강원도 원주시 반곡동,115.7602,202210,"48,000",3,2019
강원도 원주시 반곡동,84.92,202210,"28,000",1,2013
강원도 원주시 반곡동,84.9671,202210,"33,500",2,2015
강원도 원주시 봉산동,84.48,202210,"15,200",1,1998
강원도 원주시 봉산동,59.5526,202210,"19,000",23,2004
강원도 원주시 소초면 장양리,59.79,202210,"4,400",2,1994
강원도 원주시 소초면 장양리,59.79,202210,"4,400",2,1994
강원도 원주시 소초면 장양리,52.8,202210,"5,200",6,1992
강원도 원주시 소초면 장양리,84.76,202210,"7,800",4,1992
